Time	LH_Ext_HC	LH_FLX_HC	
2.4378	-0.04000528	-0.05998605	
2.438	-0.04000571	-0.05998571	
2.4382	-0.04000615	-0.05998536	
2.4384	-0.0400066	-0.059985	
2.4386	-0.04000706	-0.05998464	
2.4388	-0.04000752	-0.05998426	
2.439	-0.040008	-0.05998388	
2.4392	-0.04000848	-0.05998349	
2.4394	-0.04000897	-0.05998309	
2.4396	-0.04000948	-0.05998268	
2.4398	-0.04000999	-0.05998226	
2.44	-0.04001051	-0.05998184	
2.4402	-0.04001104	-0.0599814	
2.4404	-0.04001158	-0.05998096	
2.4406	-0.04001214	-0.05998051	
2.4408	-0.0400127	-0.05998005	
2.441	-0.04001328	-0.05997958	
2.4412	-0.04001386	-0.0599791	
2.4414	-0.04001446	-0.05997861	
2.4416	-0.04001507	-0.05997811	
2.4418	-0.04001569	-0.05997761	
2.442	-0.04001632	-0.05997709	
2.4422	-0.04001697	-0.05997657	
2.4424	-0.04001762	-0.05997603	
2.4426	-0.04001829	-0.05997549	
2.4428	-0.04001898	-0.05997493	
2.443	-0.04001967	-0.05997437	
2.4432	-0.04002038	-0.0599738	
2.4434	-0.0400211	-0.05997322	
2.4436	-0.04002184	-0.05997263	
2.4438	-0.04002259	-0.05997202	
2.444	-0.04002335	-0.05997141	
2.4442	-0.04002413	-0.05997079	
2.4444	-0.04002492	-0.05997016	
2.4446	-0.04002572	-0.05996951	
2.4448	-0.04002654	-0.05996886	
2.445	-0.04002738	-0.0599682	
2.4452	-0.04002823	-0.05996752	
2.4454	-0.04002909	-0.05996684	
2.4456	-0.04002997	-0.05996614	
2.4458	-0.04003087	-0.05996543	
2.446	-0.04003178	-0.05996471	
2.4462	-0.04003271	-0.05996398	
2.4464	-0.04003365	-0.05996324	
2.4466	-0.04003461	-0.05996248	
2.4468	-0.04003559	-0.05996172	
2.447	-0.04003659	-0.05996094	
2.4472	-0.04003759	-0.05996015	
2.4474	-0.04003862	-0.05995935	
2.4476	-0.04003967	-0.05995854	
2.4478	-0.04004074	-0.05995771	
2.448	-0.04004182	-0.05995687	
2.4482	-0.04004291	-0.05995602	
2.4484	-0.04004403	-0.05995516	
2.4486	-0.04004517	-0.05995428	
2.4488	-0.04004633	-0.05995339	
2.449	-0.0400475	-0.05995248	
2.4492	-0.0400487	-0.05995157	
2.4494	-0.04004991	-0.05995063	
2.4496	-0.04005114	-0.05994969	
2.4498	-0.0400524	-0.05994873	
2.45	-0.04005367	-0.05994776	
2.4502	-0.04005497	-0.05994676	
2.4504	-0.04005628	-0.05994576	
2.4506	-0.04005761	-0.05994475	
2.4508	-0.04005897	-0.05994371	
2.451	-0.04006035	-0.05994266	
2.4512	-0.04006175	-0.0599416	
2.4514	-0.04006318	-0.05994052	
2.4516	-0.04006462	-0.05993943	
2.4518	-0.04006609	-0.05993832	
2.452	-0.04006758	-0.05993719	
2.4522	-0.0400691	-0.05993605	
2.4524	-0.04007064	-0.05993488	
2.4526	-0.0400722	-0.05993371	
2.4528	-0.04007379	-0.05993252	
2.453	-0.0400754	-0.0599313	
2.4532	-0.04007703	-0.05993008	
2.4534	-0.04007869	-0.05992883	
2.4536	-0.04008038	-0.05992757	
2.4538	-0.04008209	-0.05992629	
2.454	-0.04008383	-0.05992499	
2.4542	-0.04008559	-0.05992367	
2.4544	-0.04008738	-0.05992233	
2.4546	-0.0400892	-0.05992098	
2.4548	-0.04009104	-0.0599196	
2.455	-0.04009292	-0.05991821	
2.4552	-0.04009482	-0.05991679	
2.4554	-0.04009674	-0.05991536	
2.4556	-0.0400987	-0.05991391	
2.4558	-0.04010069	-0.05991243	
2.456	-0.0401027	-0.05991094	
2.4562	-0.04010475	-0.05990942	
2.4564	-0.04010682	-0.05990788	
2.4566	-0.04010893	-0.05990633	
2.4568	-0.04011106	-0.05990475	
2.457	-0.04011323	-0.05990314	
2.4572	-0.04011543	-0.05990152	
2.4574	-0.04011766	-0.05989987	
2.4576	-0.04011992	-0.0598982	
2.4578	-0.04012222	-0.05989651	
2.458	-0.04012455	-0.05989479	
2.4582	-0.04012691	-0.05989305	
2.4584	-0.0401293	-0.05989129	
2.4586	-0.04013174	-0.0598895	
2.4588	-0.0401342	-0.05988769	
2.459	-0.0401367	-0.05988585	
2.4592	-0.04013924	-0.05988399	
2.4594	-0.04014181	-0.0598821	
2.4596	-0.04014442	-0.05988019	
2.4598	-0.04014707	-0.05987824	
2.46	-0.04014975	-0.05987628	
2.4602	-0.04015247	-0.05987428	
2.4604	-0.04015523	-0.05987226	
2.4606	-0.04015803	-0.05987021	
2.4608	-0.04016086	-0.05986814	
2.461	-0.04016374	-0.05986603	
2.4612	-0.04016666	-0.0598639	
2.4614	-0.04016962	-0.05986174	
2.4616	-0.04017262	-0.05985955	
2.4618	-0.04017566	-0.05985733	
2.462	-0.04017874	-0.05985507	
2.4622	-0.04018187	-0.05985279	
2.4624	-0.04018504	-0.05985048	
2.4626	-0.04018825	-0.05984814	
2.4628	-0.04019151	-0.05984576	
2.463	-0.04019481	-0.05984336	
2.4632	-0.04019816	-0.05984092	
2.4634	-0.04020155	-0.05983845	
2.4636	-0.04020499	-0.05983594	
2.4638	-0.04020848	-0.0598334	
2.464	-0.04021202	-0.05983083	
2.4642	-0.0402156	-0.05982823	
2.4644	-0.04021923	-0.05982558	
2.4646	-0.04022292	-0.05982291	
2.4648	-0.04022665	-0.05982019	
2.465	-0.04023043	-0.05981744	
2.4652	-0.04023426	-0.05981466	
2.4654	-0.04023815	-0.05981184	
2.4656	-0.04024209	-0.05980898	
2.4658	-0.04024608	-0.05980608	
2.466	-0.04025013	-0.05980314	
2.4662	-0.04025423	-0.05980017	
2.4664	-0.04025839	-0.05979715	
2.4666	-0.04026259	-0.05979409	
2.4668	-0.04026686	-0.059791	
2.467	-0.04027119	-0.05978786	
2.4672	-0.04027557	-0.05978468	
2.4674	-0.04028001	-0.05978147	
2.4676	-0.04028451	-0.0597782	
2.4678	-0.04028908	-0.0597749	
2.468	-0.0402937	-0.05977155	
2.4682	-0.04029838	-0.05976815	
2.4684	-0.04030313	-0.05976471	
2.4686	-0.04030794	-0.05976123	
2.4688	-0.04031282	-0.0597577	
2.469	-0.04031775	-0.05975413	
2.4692	-0.04032276	-0.0597505	
2.4694	-0.04032783	-0.05974683	
2.4696	-0.04033297	-0.05974311	
2.4698	-0.04033817	-0.05973934	
2.47	-0.04034344	-0.05973553	
2.4702	-0.04034879	-0.05973165	
2.4704	-0.0403542	-0.05972774	
2.4706	-0.04035969	-0.05972377	
2.4708	-0.04036525	-0.05971975	
2.471	-0.04037087	-0.05971567	
2.4712	-0.04037658	-0.05971154	
2.4714	-0.04038236	-0.05970736	
2.4716	-0.04038822	-0.05970312	
2.4718	-0.04039415	-0.05969883	
2.472	-0.04040015	-0.05969448	
2.4722	-0.04040625	-0.05969007	
2.4724	-0.04041241	-0.05968561	
2.4726	-0.04041866	-0.05968109	
2.4728	-0.04042499	-0.05967651	
2.473	-0.04043141	-0.05967187	
2.4732	-0.0404379	-0.05966717	
2.4734	-0.04044448	-0.05966241	
2.4736	-0.04045115	-0.05965758	
2.4738	-0.0404579	-0.05965269	
2.474	-0.04046474	-0.05964774	
2.4742	-0.04047167	-0.05964272	
2.4744	-0.0404787	-0.05963764	
2.4746	-0.0404858	-0.0596325	
2.4748	-0.04049301	-0.05962728	
2.475	-0.04050031	-0.059622	
2.4752	-0.0405077	-0.05961665	
2.4754	-0.04051518	-0.05961122	
2.4756	-0.04052277	-0.05960573	
2.4758	-0.04053045	-0.05960017	
2.476	-0.04053823	-0.05959453	
2.4762	-0.04054611	-0.05958883	
2.4764	-0.04055409	-0.05958304	
2.4766	-0.04056218	-0.05957719	
2.4768	-0.04057036	-0.05957125	
2.477	-0.04057866	-0.05956524	
2.4772	-0.04058706	-0.05955915	
2.4774	-0.04059557	-0.05955298	
2.4776	-0.04060419	-0.05954673	
2.4778	-0.04061292	-0.0595404	
2.478	-0.04062176	-0.05953398	
2.4782	-0.04063072	-0.05952749	
2.4784	-0.04063979	-0.05952091	
2.4786	-0.04064897	-0.05951424	
2.4788	-0.04065828	-0.05950749	
2.479	-0.0406677	-0.05950065	
2.4792	-0.04067724	-0.05949372	
2.4794	-0.04068691	-0.0594867	
2.4796	-0.0406967	-0.05947959	
2.4798	-0.04070661	-0.05947239	
2.48	-0.04071666	-0.05946509	
2.4802	-0.04072682	-0.0594577	
2.4804	-0.04073712	-0.05945021	
2.4806	-0.04074755	-0.05944262	
2.4808	-0.04075812	-0.05943494	
2.481	-0.04076881	-0.05942716	
2.4812	-0.04077965	-0.05941927	
2.4814	-0.04079062	-0.05941129	
2.4816	-0.04080173	-0.0594032	
2.4818	-0.04081299	-0.059395	
2.482	-0.04082438	-0.0593867	
2.4822	-0.04083592	-0.05937829	
2.4824	-0.04084761	-0.05936977	
2.4826	-0.04085945	-0.05936114	
2.4828	-0.04087143	-0.0593524	
2.483	-0.04088357	-0.05934354	
2.4832	-0.04089587	-0.05933457	
2.4834	-0.04090831	-0.05932548	
2.4836	-0.04092092	-0.05931627	
2.4838	-0.04093369	-0.05930695	
2.484	-0.04094662	-0.0592975	
2.4842	-0.04095971	-0.05928793	
2.4844	-0.04097297	-0.05927823	
2.4846	-0.04098639	-0.05926841	
2.4848	-0.04099999	-0.05925846	
2.485	-0.04101375	-0.05924838	
2.4852	-0.0410277	-0.05923817	
2.4854	-0.04104181	-0.05922783	
2.4856	-0.04105611	-0.05921735	
2.4858	-0.04107059	-0.05920674	
2.486	-0.04108525	-0.05919598	
2.4862	-0.04110009	-0.05918509	
2.4864	-0.04111512	-0.05917405	
2.4866	-0.04113035	-0.05916287	
2.4868	-0.04114576	-0.05915155	
2.487	-0.04116137	-0.05914007	
2.4872	-0.04117718	-0.05912845	
2.4874	-0.04119318	-0.05911667	
2.4876	-0.04120938	-0.05910474	
2.4878	-0.04122579	-0.05909266	
2.488	-0.04124241	-0.05908041	
2.4882	-0.04125924	-0.05906801	
2.4884	-0.04127628	-0.05905544	
2.4886	-0.04129353	-0.05904271	
2.4888	-0.041311	-0.05902981	
2.489	-0.04132869	-0.05901675	
2.4892	-0.0413466	-0.05900351	
2.4894	-0.04136474	-0.05899009	
2.4896	-0.0413831	-0.0589765	
2.4898	-0.0414017	-0.05896274	
2.49	-0.04142053	-0.05894879	
2.4902	-0.0414396	-0.05893466	
2.4904	-0.0414589	-0.05892034	
2.4906	-0.04147845	-0.05890584	
2.4908	-0.04149824	-0.05889114	
2.491	-0.04151829	-0.05887625	
2.4912	-0.04153858	-0.05886116	
2.4914	-0.04155913	-0.05884588	
2.4916	-0.04157994	-0.05883039	
2.4918	-0.041601	-0.0588147	
2.492	-0.04162233	-0.0587988	
2.4922	-0.04164393	-0.05878269	
2.4924	-0.0416658	-0.05876637	
2.4926	-0.04168795	-0.05874983	
2.4928	-0.04171037	-0.05873308	
2.493	-0.04173307	-0.0587161	
2.4932	-0.04175606	-0.0586989	
2.4934	-0.04177933	-0.05868146	
2.4936	-0.0418029	-0.0586638	
2.4938	-0.04182676	-0.0586459	
2.494	-0.04185092	-0.05862777	
2.4942	-0.04187538	-0.05860939	
2.4944	-0.04190015	-0.05859077	
2.4946	-0.04192523	-0.0585719	
2.4948	-0.04195062	-0.05855278	
2.495	-0.04197633	-0.0585334	
2.4952	-0.04200236	-0.05851377	
2.4954	-0.04202872	-0.05849387	
2.4956	-0.04205541	-0.05847371	
2.4958	-0.04208243	-0.05845328	
2.496	-0.04210979	-0.05843258	
2.4962	-0.04213749	-0.05841159	
2.4964	-0.04216554	-0.05839033	
2.4966	-0.04219393	-0.05836878	
2.4968	-0.04222269	-0.05834694	
2.497	-0.0422518	-0.05832481	
2.4972	-0.04228127	-0.05830238	
2.4974	-0.04231111	-0.05827964	
2.4976	-0.04234133	-0.0582566	
2.4978	-0.04237192	-0.05823325	
2.498	-0.0424029	-0.05820959	
2.4982	-0.04243426	-0.05818561	
2.4984	-0.04246601	-0.0581613	
2.4986	-0.04249816	-0.05813666	
2.4988	-0.04253071	-0.05811169	
2.499	-0.04256367	-0.05808638	
2.4992	-0.04259703	-0.05806072	
2.4994	-0.04263081	-0.05803472	
2.4996	-0.04266502	-0.05800836	
2.4998	-0.04269965	-0.05798165	
2.5	-0.04273471	-0.05795457	
2.5002	-0.04277021	-0.05792712	
2.5004	-0.04280616	-0.05789929	
2.5006	-0.04284254	-0.05787109	
2.5008	-0.04287939	-0.0578425	
2.501	-0.04291669	-0.05781351	
2.5012	-0.04295446	-0.05778413	
2.5014	-0.0429927	-0.05775435	
2.5016	-0.04303141	-0.05772416	
2.5018	-0.0430706	-0.05769354	
2.502	-0.04311029	-0.05766251	
2.5022	-0.04315047	-0.05763105	
2.5024	-0.04319114	-0.05759916	
2.5026	-0.04323233	-0.05756682	
2.5028	-0.04327402	-0.05753404	
2.503	-0.04331624	-0.0575008	
2.5032	-0.04335898	-0.0574671	
2.5034	-0.04340225	-0.05743293	
2.5036	-0.04344606	-0.05739829	
2.5038	-0.04349041	-0.05736316	
2.504	-0.04353532	-0.05732754	
2.5042	-0.04358078	-0.05729142	
2.5044	-0.04362681	-0.0572548	
2.5046	-0.04367341	-0.05721767	
2.5048	-0.04372059	-0.05718001	
2.505	-0.04376835	-0.05714182	
2.5052	-0.04381671	-0.0571031	
2.5054	-0.04386567	-0.05706383	
2.5056	-0.04391523	-0.05702401	
2.5058	-0.04396541	-0.05698362	
2.506	-0.04401622	-0.05694266	
2.5062	-0.04406765	-0.05690112	
2.5064	-0.04411972	-0.05685899	
2.5066	-0.04417244	-0.05681626	
2.5068	-0.0442258	-0.05677292	
2.507	-0.04427984	-0.05672897	
2.5072	-0.04433454	-0.05668438	
2.5074	-0.04438991	-0.05663916	
2.5076	-0.04444598	-0.05659329	
2.5078	-0.04450274	-0.05654676	
2.508	-0.04456019	-0.05649956	
2.5082	-0.04461836	-0.05645168	
2.5084	-0.04467725	-0.05640311	
2.5086	-0.04473687	-0.05635383	
2.5088	-0.04479723	-0.05630385	
2.509	-0.04485833	-0.05625314	
2.5092	-0.04492018	-0.05620169	
2.5094	-0.0449828	-0.05614949	
2.5096	-0.04504619	-0.05609653	
2.5098	-0.04511036	-0.05604279	
2.51	-0.04517533	-0.05598827	
2.5102	-0.0452411	-0.05593295	
2.5104	-0.04530767	-0.05587682	
2.5106	-0.04537507	-0.05581986	
2.5108	-0.0454433	-0.05576206	
2.511	-0.04551236	-0.0557034	
2.5112	-0.04558228	-0.05564388	
2.5114	-0.04565305	-0.05558347	
2.5116	-0.0457247	-0.05552217	
2.5118	-0.04579723	-0.05545995	
2.512	-0.04587064	-0.0553968	
2.5122	-0.04594496	-0.05533271	
2.5124	-0.04602019	-0.05526766	
2.5126	-0.04609634	-0.05520163	
2.5128	-0.04617343	-0.05513461	
2.513	-0.04625145	-0.05506657	
2.5132	-0.04633044	-0.05499751	
2.5134	-0.04641039	-0.0549274	
2.5136	-0.04649131	-0.05485623	
2.5138	-0.04657323	-0.05478397	
2.514	-0.04665615	-0.05471061	
2.5142	-0.04674007	-0.05463613	
2.5144	-0.04682502	-0.05456051	
2.5146	-0.04691101	-0.05448373	
2.5148	-0.04699804	-0.05440576	
2.515	-0.04708613	-0.0543266	
2.5152	-0.04717529	-0.05424621	
2.5154	-0.04726553	-0.05416457	
2.5156	-0.04735687	-0.05408167	
2.5158	-0.04744931	-0.05399748	
2.516	-0.04754288	-0.05391197	
2.5162	-0.04763757	-0.05382512	
2.5164	-0.04773341	-0.05373691	
2.5166	-0.04783041	-0.05364732	
2.5168	-0.04792858	-0.05355631	
2.517	-0.04802793	-0.05346387	
2.5172	-0.04812848	-0.05336996	
2.5174	-0.04823023	-0.05327456	
2.5176	-0.04833321	-0.05317764	
2.5178	-0.04843743	-0.05307917	
2.518	-0.04854289	-0.05297913	
2.5182	-0.04864961	-0.05287748	
2.5184	-0.04875761	-0.05277419	
2.5186	-0.0488669	-0.05266925	
2.5188	-0.04897749	-0.0525626	
2.519	-0.04908939	-0.05245423	
2.5192	-0.04920263	-0.05234409	
2.5194	-0.04931721	-0.05223215	
2.5196	-0.04943315	-0.05211839	
2.5198	-0.04955046	-0.05200276	
2.52	-0.04966915	-0.05188523	
2.5202	-0.04978924	-0.05176576	
2.5204	-0.04991075	-0.05164432	
2.5206	-0.05003368	-0.05152087	
2.5208	-0.05015806	-0.05139536	
2.521	-0.05028389	-0.05126776	
2.5212	-0.05041119	-0.05113803	
2.5214	-0.05053997	-0.05100612	
2.5216	-0.05067025	-0.05087199	
2.5218	-0.05080205	-0.05073561	
2.522	-0.05093537	-0.05059692	
2.5222	-0.05107023	-0.05045587	
2.5224	-0.05120665	-0.05031243	
2.5226	-0.05134463	-0.05016654	
2.5228	-0.0514842	-0.05001816	
2.523	-0.05162537	-0.04986723	
2.5232	-0.05176814	-0.0497137	
2.5234	-0.05191254	-0.04955752	
2.5236	-0.05205858	-0.04939865	
2.5238	-0.05220628	-0.04923701	
2.524	-0.05235564	-0.04907256	
2.5242	-0.05250667	-0.04890524	
2.5244	-0.05265941	-0.04873499	
2.5246	-0.05281385	-0.04856175	
2.5248	-0.05297001	-0.04838546	
2.525	-0.0531279	-0.04820605	
2.5252	-0.05328754	-0.04802347	
2.5254	-0.05344894	-0.04783765	
2.5256	-0.05361211	-0.04764852	
2.5258	-0.05377707	-0.047456	
2.526	-0.05394382	-0.04726004	
2.5262	-0.05411238	-0.04706056	
2.5264	-0.05428276	-0.04685748	
2.5266	-0.05445497	-0.04665074	
2.5268	-0.05462902	-0.04644025	
2.527	-0.05480493	-0.04622594	
2.5272	-0.0549827	-0.04600773	
2.5274	-0.05516234	-0.04578553	
2.5276	-0.05534387	-0.04555926	
2.5278	-0.0555273	-0.04532885	
2.528	-0.05571262	-0.04509419	
2.5282	-0.05589985	-0.04485521	
2.5284	-0.05608901	-0.04461181	
2.5286	-0.05628008	-0.0443639	
2.5288	-0.0564731	-0.04411139	
2.529	-0.05666805	-0.04385418	
2.5292	-0.05686495	-0.04359218	
2.5294	-0.0570638	-0.04332528	
2.5296	-0.0572646	-0.04305338	
2.5298	-0.05746736	-0.04277639	
2.53	-0.05767209	-0.04249419	
2.5302	-0.05787877	-0.04220669	
2.5304	-0.05808743	-0.04191376	
2.5306	-0.05829805	-0.04161531	
2.5308	-0.05851064	-0.04131123	
2.531	-0.05872519	-0.04100139	
2.5312	-0.05894171	-0.0406857	
2.5314	-0.05916019	-0.04036402	
2.5316	-0.05938062	-0.04003625	
2.5318	-0.059603	-0.03970227	
2.532	-0.05981748	-0.03936196	
2.5322	-0.06002335	-0.0390157	
2.5324	-0.06022104	-0.03866504	
2.5326	-0.06041091	-0.03831915	
2.5328	-0.06059328	-0.03797757	
2.533	-0.06076843	-0.03764004	
2.5332	-0.06093663	-0.03730638	
2.5334	-0.06109813	-0.0369765	
2.5336	-0.06125318	-0.03665034	
2.5338	-0.06140199	-0.03632785	
2.534	-0.06154481	-0.03600902	
2.5342	-0.06168184	-0.03569382	
2.5344	-0.06181331	-0.03538225	
2.5346	-0.06193941	-0.0350743	
2.5348	-0.06206034	-0.03476997	
2.535	-0.06217628	-0.03446927	
2.5352	-0.06228744	-0.03417218	
2.5354	-0.06239397	-0.03387872	
2.5356	-0.06249606	-0.03358889	
2.5358	-0.06259387	-0.03330268	
2.536	-0.06268756	-0.03302011	
2.5362	-0.06277729	-0.03274119	
2.5364	-0.0628632	-0.0324659	
2.5366	-0.06294544	-0.03219428	
2.5368	-0.06302415	-0.0319263	
2.537	-0.06309945	-0.031662	
2.5372	-0.0631715	-0.03140136	
2.5374	-0.06324039	-0.0311444	
2.5376	-0.06330626	-0.03089112	
2.5378	-0.06336923	-0.03064152	
2.538	-0.06342939	-0.03039562	
2.5382	-0.06348687	-0.03015341	
2.5384	-0.06354177	-0.0299149	
2.5386	-0.06359418	-0.02968009	
2.5388	-0.06364419	-0.02944899	
2.539	-0.06369191	-0.02922159	
2.5392	-0.06373742	-0.02899791	
2.5394	-0.06378081	-0.02877793	
2.5396	-0.06382216	-0.02856166	
2.5398	-0.06386154	-0.0283491	
2.54	-0.06389904	-0.02814024	
2.5402	-0.06393474	-0.02793508	
2.5404	-0.06396868	-0.02773363	
2.5406	-0.06400096	-0.02753586	
2.5408	-0.06403163	-0.02734178	
2.541	-0.06406076	-0.02715138	
2.5412	-0.0640884	-0.02696465	
2.5414	-0.06411462	-0.02678158	
2.5416	-0.06413946	-0.02660217	
2.5418	-0.06416299	-0.02642639	
2.542	-0.06418525	-0.02625424	
2.5422	-0.06420631	-0.0260857	
2.5424	-0.0642262	-0.02592076	
2.5426	-0.06424496	-0.0257594	
2.5428	-0.06426264	-0.0256016	
2.543	-0.0642793	-0.02544735	
2.5432	-0.06429496	-0.02529662	
2.5434	-0.06430967	-0.02514941	
2.5436	-0.06432346	-0.02500568	
2.5438	-0.06433637	-0.02486541	
2.544	-0.06434844	-0.02472858	
2.5442	-0.0643597	-0.02459516	
2.5444	-0.06437018	-0.02446513	
2.5446	-0.06437991	-0.02433847	
2.5448	-0.06438892	-0.02421514	
2.545	-0.06439724	-0.02409512	
2.5452	-0.0644049	-0.02397838	
2.5454	-0.06441192	-0.02386489	
2.5456	-0.06441833	-0.02375462	
2.5458	-0.06442416	-0.02364754	
2.546	-0.06442942	-0.02354362	
2.5462	-0.06443414	-0.02344282	
2.5464	-0.06443834	-0.02334511	
2.5466	-0.06444205	-0.02325046	
2.5468	-0.06444528	-0.02315883	
2.547	-0.06444805	-0.02307019	
2.5472	-0.06445038	-0.02298451	
2.5474	-0.06445228	-0.02290175	
2.5476	-0.06445378	-0.02282187	
2.5478	-0.06445489	-0.02274483	
2.548	-0.06445563	-0.02267061	
2.5482	-0.06445601	-0.02259916	
2.5484	-0.06445604	-0.02253045	
2.5486	-0.06445575	-0.02246444	
2.5488	-0.06445513	-0.02240109	
2.549	-0.06445421	-0.02234036	
2.5492	-0.06445301	-0.02228222	
2.5494	-0.06445152	-0.02222663	
2.5496	-0.06444976	-0.02217355	
2.5498	-0.06444775	-0.02212294	
2.55	-0.06444549	-0.02207477	
2.5502	-0.06444298	-0.02202899	
2.5504	-0.06444027	-0.02198558	
2.5506	-0.06443732	-0.02194449	
2.5508	-0.06443417	-0.02190568	
2.551	-0.06443082	-0.02186911	
2.5512	-0.06442727	-0.02183476	
2.5514	-0.06442355	-0.02180258	
2.5516	-0.06441964	-0.02177253	
2.5518	-0.06441557	-0.02174458	
2.552	-0.06441133	-0.0217187	
2.5522	-0.06440694	-0.02169483	
2.5524	-0.0644024	-0.02167296	
2.5526	-0.06439772	-0.02165304	
2.5528	-0.0643929	-0.02163504	
2.553	-0.06438795	-0.02161891	
2.5532	-0.06438288	-0.02160464	
2.5534	-0.06437769	-0.02159218	
2.5536	-0.06437238	-0.02158149	
2.5538	-0.06436697	-0.02157255	
2.554	-0.06436144	-0.02156533	
2.5542	-0.06435582	-0.02155977	
2.5544	-0.0643501	-0.02155587	
2.5546	-0.06434429	-0.02155357	
2.5548	-0.06433839	-0.02155286	
2.555	-0.06433241	-0.02155369	
2.5552	-0.06432635	-0.02155604	
2.5554	-0.06432021	-0.02155988	
2.5556	-0.06431399	-0.02156517	
2.5558	-0.06430771	-0.02157189	
2.556	-0.06430136	-0.02158	
2.5562	-0.06429495	-0.02158948	
2.5564	-0.06428847	-0.02160029	
2.5566	-0.06428194	-0.02161242	
2.5568	-0.06427535	-0.02162582	
2.557	-0.06426872	-0.02164048	
2.5572	-0.06426203	-0.02165637	
2.5574	-0.06425529	-0.02167345	
2.5576	-0.0642485	-0.02169171	
2.5578	-0.06424168	-0.02171111	
2.558	-0.06423481	-0.02173163	
2.5582	-0.0642279	-0.02175325	
2.5584	-0.06422096	-0.02177594	
2.5586	-0.06421398	-0.02179968	
2.5588	-0.06420697	-0.02182444	
2.559	-0.06419992	-0.02185021	
2.5592	-0.06419285	-0.02187694	
2.5594	-0.06418575	-0.02190463	
2.5596	-0.06417862	-0.02193325	
2.5598	-0.06417147	-0.02196278	
2.56	-0.06416429	-0.0219932	
2.5602	-0.06415709	-0.02202448	
2.5604	-0.06414987	-0.02205661	
2.5606	-0.06414263	-0.02208957	
2.5608	-0.06413537	-0.02212333	
2.561	-0.06412809	-0.02215787	
2.5612	-0.0641208	-0.02219318	
2.5614	-0.06411349	-0.02222924	
2.5616	-0.06410617	-0.02226602	
2.5618	-0.06409883	-0.02230351	
2.562	-0.06409148	-0.0223417	
2.5622	-0.06408412	-0.02238056	
2.5624	-0.06407675	-0.02242007	
2.5626	-0.06406938	-0.02246022	
2.5628	-0.06406198	-0.022501	
2.563	-0.06405459	-0.02254238	
2.5632	-0.06404719	-0.02258435	
2.5634	-0.06403977	-0.0226269	
2.5636	-0.06403236	-0.02267	
2.5638	-0.06402494	-0.02271365	
2.564	-0.06401751	-0.02275783	
2.5642	-0.06401008	-0.02280252	
2.5644	-0.06400265	-0.02284771	
2.5646	-0.06399522	-0.02289339	
2.5648	-0.06398778	-0.02293953	
2.565	-0.06398034	-0.02298614	
2.5652	-0.0639729	-0.02303319	
2.5654	-0.06396546	-0.02308067	
2.5656	-0.06395802	-0.02312857	
2.5658	-0.06395058	-0.02317688	
2.566	-0.06394314	-0.02322558	
2.5662	-0.0639357	-0.02327467	
2.5664	-0.06392827	-0.02332412	
2.5666	-0.06392083	-0.02337394	
2.5668	-0.0639134	-0.0234241	
2.567	-0.06390597	-0.02347459	
2.5672	-0.06389855	-0.02352541	
2.5674	-0.06389112	-0.02357655	
2.5676	-0.06388371	-0.02362799	
2.5678	-0.06387629	-0.02367973	
2.568	-0.06386888	-0.02373175	
2.5682	-0.06386147	-0.02378404	
2.5684	-0.06385407	-0.0238366	
2.5686	-0.06384668	-0.02388941	
2.5688	-0.06383929	-0.02394246	
2.569	-0.0638319	-0.02399576	
2.5692	-0.06382452	-0.02404927	
2.5694	-0.06381714	-0.02410301	
2.5696	-0.06380978	-0.02415696	
2.5698	-0.06380242	-0.02421111	
2.57	-0.06379507	-0.02426545	
2.5702	-0.06378772	-0.02431998	
2.5704	-0.06378038	-0.02437468	
2.5706	-0.06377304	-0.02442955	
2.5708	-0.06376572	-0.02448459	
2.571	-0.0637584	-0.02453977	
2.5712	-0.06375109	-0.02459511	
2.5714	-0.06374379	-0.02465058	
2.5716	-0.0637365	-0.02470619	
2.5718	-0.06372921	-0.02476192	
2.572	-0.06372193	-0.02481777	
2.5722	-0.06371466	-0.02487373	
2.5724	-0.0637074	-0.0249298	
2.5726	-0.06370015	-0.02498596	
2.5728	-0.06369291	-0.02504222	
2.573	-0.06368567	-0.02509856	
2.5732	-0.06367844	-0.02515499	
2.5734	-0.06367122	-0.02521148	
2.5736	-0.06366402	-0.02526805	
2.5738	-0.06365681	-0.02532468	
2.574	-0.06364962	-0.02538137	
2.5742	-0.06364245	-0.02543811	
2.5744	-0.06363527	-0.02549489	
2.5746	-0.06362811	-0.02555172	
2.5748	-0.06362096	-0.02560858	
2.575	-0.06361382	-0.02566547	
2.5752	-0.06360669	-0.02572239	
2.5754	-0.06359956	-0.02577933	
2.5756	-0.06359245	-0.02583629	
2.5758	-0.06358535	-0.02589325	
2.576	-0.06357826	-0.02595023	
2.5762	-0.06357117	-0.02600721	
2.5764	-0.0635641	-0.02606418	
2.5766	-0.06355704	-0.02612115	
2.5768	-0.06354998	-0.02617811	
2.577	-0.06354294	-0.02623505	
2.5772	-0.06353591	-0.02629197	
2.5774	-0.06352888	-0.02634888	
2.5776	-0.06352187	-0.02640575	
2.5778	-0.06351487	-0.02646259	
2.578	-0.06350787	-0.0265194	
2.5782	-0.06350089	-0.02657618	
2.5784	-0.06349392	-0.02663291	
2.5786	-0.06348696	-0.02668959	
2.5788	-0.06348001	-0.02674623	
